conversion_event_id,performance_id,date,conversion_type,conversions,conversion_value_usd,attribution_window_day
CNV_00002089,PERF_00011881,2026-02-06,Signup,4,26.0353,7
CNV_00002090,PERF_00011886,2026-02-06,Purchase,1,94.8591,1
CNV_00002091,PERF_00011890,2026-02-06,Signup,2,28.1108,1
CNV_00002092,PERF_00011901,2026-02-06,Purchase,3,90.4577,1
CNV_00002093,PERF_00011904,2026-02-06,Purchase,8,201.1184,7
CNV_00002094,PERF_00011918,2026-02-06,Purchase,4,413.6565,28
CNV_00002095,PERF_00011919,2026-02-06,Purchase,5,269.9308,28
CNV_00002096,PERF_00011923,2026-02-06,Purchase,10,330.3649,28
CNV_00002097,PERF_00011924,2026-02-06,Add to Cart,1,14.6452,7
CNV_00002098,PERF_00011925,2026-02-06,Lead,4,74.7954,7
CNV_00002099,PERF_00011928,2026-02-06,Lead,4,48.6973,7
CNV_00002100,PERF_00011932,2026-02-06,Signup,2,6.1091,1
CNV_00002101,PERF_00011938,2026-02-06,Purchase,3,219.6665,7
CNV_00002102,PERF_00011941,2026-02-06,Purchase,3,233.5919,7
CNV_00002103,PERF_00011948,2026-02-06,Lead,1,30.1452,1
CNV_00002104,PERF_00011950,2026-02-06,Lead,14,309.4122,1
CNV_00002105,PERF_00011951,2026-02-06,Add to Cart,2,56.8527,7
CNV_00002106,PERF_00011956,2026-02-06,Purchase,2,152.9024,14
CNV_00002107,PERF_00011966,2026-02-06,Signup,1,14.4517,7
CNV_00002108,PERF_00011971,2026-02-06,Purchase,3,329.0089,1
CNV_00002109,PERF_00011972,2026-02-06,Purchase,2,82.2731,14
CNV_00002110,PERF_00011974,2026-02-06,Signup,6,33.118,1
CNV_00002111,PERF_00011983,2026-02-06,Signup,2,39.1419,28
CNV_00002112,PERF_00011984,2026-02-06,Lead,3,105.6384,14
CNV_00002113,PERF_00011985,2026-02-06,Signup,3,66.333,7
CNV_00002114,PERF_00011986,2026-02-06,Signup,5,54.1313,7
CNV_00002115,PERF_00011988,2026-02-06,Purchase,2,60.1558,7
CNV_00002116,PERF_00011990,2026-02-06,Purchase,3,93.6183,7
CNV_00002117,PERF_00012002,2026-02-06,Purchase,2,36.3449,7
CNV_00002118,PERF_00012005,2026-02-06,Purchase,2,97.906,7
CNV_00002119,PERF_00012030,2026-02-06,Purchase,2,60.6951,7
CNV_00002120,PERF_00012044,2026-02-06,Purchase,2,224.4805,1
CNV_00002121,PERF_00012045,2026-02-06,Signup,1,16.3281,7
CNV_00002122,PERF_00012046,2026-02-06,Signup,2,31.9645,1
CNV_00002123,PERF_00012066,2026-02-06,Add to Cart,1,33.7417,7
CNV_00002124,PERF_00012067,2026-02-06,Purchase,3,133.5294,7
CNV_00002125,PERF_00012068,2026-02-06,Purchase,2,75.968,7
CNV_00002126,PERF_00012069,2026-02-06,Signup,3,13.1516,28
CNV_00002127,PERF_00012098,2026-02-07,Add to Cart,1,18.3359,28
CNV_00002128,PERF_00012112,2026-02-07,Purchase,5,270.0793,28
CNV_00002129,PERF_00012115,2026-02-07,Purchase,4,225.5352,7
CNV_00002130,PERF_00012117,2026-02-07,Add to Cart,7,227.7213,7
CNV_00002131,PERF_00012138,2026-02-07,Signup,1,6.6132,1
CNV_00002132,PERF_00012160,2026-02-07,Add to Cart,1,15.3159,14
CNV_00002133,PERF_00012161,2026-02-07,Signup,5,106.0953,1
CNV_00002134,PERF_00012162,2026-02-07,Lead,6,202.2815,1
CNV_00002135,PERF_00012163,2026-02-07,Purchase,3,117.137,7
CNV_00002136,PERF_00012170,2026-02-07,Purchase,2,51.6745,1
CNV_00002137,PERF_00012171,2026-02-07,Signup,3,11.8886,7
CNV_00002138,PERF_00012172,2026-02-07,Purchase,1,71.9444,14
CNV_00002139,PERF_00012173,2026-02-07,Purchase,3,248.416,14
CNV_00002140,PERF_00012174,2026-02-07,Signup,4,69.0564,14
CNV_00002141,PERF_00012175,2026-02-07,Lead,4,56.8836,14
CNV_00002142,PERF_00012176,2026-02-07,Signup,4,72.8221,7
CNV_00002143,PERF_00012178,2026-02-07,Signup,4,44.8005,1
CNV_00002144,PERF_00012180,2026-02-07,Lead,1,25.6101,7
CNV_00002145,PERF_00012181,2026-02-07,Purchase,3,306.8809,28
CNV_00002146,PERF_00012182,2026-02-07,Signup,2,40.0704,7
CNV_00002147,PERF_00012183,2026-02-07,Signup,1,7.8305,28
CNV_00002148,PERF_00012187,2026-02-07,Purchase,2,163.8877,28
CNV_00002149,PERF_00012201,2026-02-07,Lead,4,121.8934,7
CNV_00002150,PERF_00012202,2026-02-07,Signup,4,29.369,28
CNV_00002151,PERF_00012203,2026-02-07,Purchase,5,501.6658,7
CNV_00002152,PERF_00012206,2026-02-07,Purchase,3,189.7091,14
CNV_00002153,PERF_00012208,2026-02-07,Signup,6,140.7401,7
CNV_00002154,PERF_00012212,2026-02-07,Add to Cart,3,56.2644,28
CNV_00002155,PERF_00012223,2026-02-07,Add to Cart,1,33.4971,7
CNV_00002156,PERF_00012224,2026-02-07,Purchase,2,167.1162,7
CNV_00002157,PERF_00012227,2026-02-07,Lead,8,99.3389,1
CNV_00002158,PERF_00012236,2026-02-07,Add to Cart,1,26.2787,1
CNV_00002159,PERF_00012237,2026-02-07,Add to Cart,1,13.2078,28
CNV_00002160,PERF_00012240,2026-02-07,Add to Cart,7,64.5489,14
CNV_00002161,PERF_00012241,2026-02-07,Signup,4,38.2829,7
CNV_00002162,PERF_00012243,2026-02-07,Add to Cart,2,62.2276,7
CNV_00002163,PERF_00012244,2026-02-07,Signup,4,41.4923,28
CNV_00002164,PERF_00012245,2026-02-07,Purchase,5,480.2818,1
CNV_00002165,PERF_00012250,2026-02-07,Lead,1,44.5011,1
CNV_00002166,PERF_00012254,2026-02-07,Purchase,2,211.875,14
CNV_00002167,PERF_00012260,2026-02-07,Add to Cart,2,66.8178,14
CNV_00002168,PERF_00012264,2026-02-07,Signup,1,11.689,1
CNV_00002169,PERF_00012265,2026-02-07,Purchase,2,79.3327,7
CNV_00002170,PERF_00012266,2026-02-07,Add to Cart,1,8.3589,14
CNV_00002171,PERF_00012270,2026-02-07,Purchase,3,154.6742,14
CNV_00002172,PERF_00012273,2026-02-07,Add to Cart,6,104.8135,7
CNV_00002173,PERF_00012276,2026-02-07,Lead,3,82.8301,28
CNV_00002174,PERF_00012290,2026-02-07,Signup,1,13.9649,7
CNV_00002175,PERF_00012294,2026-02-07,Purchase,7,596.1292,7
CNV_00002176,PERF_00012297,2026-02-07,Signup,11,258.9624,7
CNV_00002177,PERF_00012312,2026-02-07,Signup,1,19.4063,1
CNV_00002178,PERF_00012315,2026-02-07,Signup,4,81.7411,7
CNV_00002179,PERF_00012340,2026-02-07,Purchase,1,99.2312,7
CNV_00002180,PERF_00012347,2026-02-07,Signup,1,14.745,14
CNV_00002181,PERF_00012356,2026-02-07,Purchase,1,25.3454,14
CNV_00002182,PERF_00012361,2026-02-07,Lead,1,9.8778,7
CNV_00002183,PERF_00012363,2026-02-07,Add to Cart,2,62.9048,14
CNV_00002184,PERF_00012366,2026-02-07,Lead,12,323.4015,1
CNV_00002185,PERF_00012370,2026-02-07,Signup,1,19.2148,1
CNV_00002186,PERF_00012390,2026-02-07,Lead,1,32.8243,14
CNV_00002187,PERF_00012392,2026-02-07,Purchase,2,159.7327,7
CNV_00002188,PERF_00012394,2026-02-07,Purchase,1,50.4933,1
CNV_00002189,PERF_00012395,2026-02-07,Purchase,5,553.847,7
CNV_00002190,PERF_00012397,2026-02-07,Signup,1,22.4723,28
CNV_00002191,PERF_00012403,2026-02-07,Purchase,3,107.9057,1
CNV_00002192,PERF_00012425,2026-02-07,Lead,2,64.0007,7
CNV_00002193,PERF_00012438,2026-02-08,Purchase,1,89.2755,1
CNV_00002194,PERF_00012445,2026-02-08,Purchase,6,297.0418,7
CNV_00002195,PERF_00012447,2026-02-08,Purchase,6,642.4937,7
CNV_00002196,PERF_00012466,2026-02-08,Purchase,1,104.0184,7
CNV_00002197,PERF_00012467,2026-02-08,Purchase,2,52.1016,7
CNV_00002198,PERF_00012468,2026-02-08,Signup,2,47.9928,14
CNV_00002199,PERF_00012470,2026-02-08,Add to Cart,1,12.1549,14
CNV_00002200,PERF_00012471,2026-02-08,Lead,13,171.4822,7
CNV_00002201,PERF_00012472,2026-02-08,Purchase,6,347.7604,7
CNV_00002202,PERF_00012480,2026-02-08,Purchase,3,258.1327,7
CNV_00002203,PERF_00012481,2026-02-08,Lead,1,42.9988,7
CNV_00002204,PERF_00012485,2026-02-08,Add to Cart,6,177.9342,7
CNV_00002205,PERF_00012497,2026-02-08,Purchase,5,441.3726,1
CNV_00002206,PERF_00012501,2026-02-08,Lead,2,35.8077,14
CNV_00002207,PERF_00012503,2026-02-08,Signup,2,7.913,14
CNV_00002208,PERF_00012509,2026-02-08,Signup,13,310.0195,7
CNV_00002209,PERF_00012511,2026-02-08,Purchase,5,350.4106,28
CNV_00002210,PERF_00012516,2026-02-08,Signup,1,22.312,28
CNV_00002211,PERF_00012521,2026-02-08,Signup,1,15.5049,7
CNV_00002212,PERF_00012523,2026-02-08,Add to Cart,3,51.9525,28
CNV_00002213,PERF_00012524,2026-02-08,Add to Cart,3,15.4497,7
CNV_00002214,PERF_00012529,2026-02-08,Add to Cart,6,174.9969,14
CNV_00002215,PERF_00012530,2026-02-08,Signup,5,98.2723,14
CNV_00002216,PERF_00012534,2026-02-08,Lead,4,164.8413,7
CNV_00002217,PERF_00012543,2026-02-08,Purchase,1,22.3007,7
CNV_00002218,PERF_00012544,2026-02-08,Purchase,3,287.1151,7
CNV_00002219,PERF_00012547,2026-02-08,Purchase,4,256.9526,14
CNV_00002220,PERF_00012549,2026-02-08,Signup,3,65.6382,1
CNV_00002221,PERF_00012551,2026-02-08,Signup,1,17.5636,7
CNV_00002222,PERF_00012552,2026-02-08,Signup,7,126.2362,14
CNV_00002223,PERF_00012553,2026-02-08,Lead,9,360.048,7
CNV_00002224,PERF_00012555,2026-02-08,Add to Cart,2,18.464,1
CNV_00002225,PERF_00012556,2026-02-08,Lead,1,18.0007,7
CNV_00002226,PERF_00012560,2026-02-08,Add to Cart,5,65.2499,7
CNV_00002227,PERF_00012562,2026-02-08,Purchase,1,58.3576,7
CNV_00002228,PERF_00012563,2026-02-08,Purchase,3,181.5315,7
CNV_00002229,PERF_00012564,2026-02-08,Purchase,1,111.9253,1
CNV_00002230,PERF_00012565,2026-02-08,Add to Cart,4,130.2035,1
CNV_00002231,PERF_00012568,2026-02-08,Purchase,1,24.1951,14
CNV_00002232,PERF_00012569,2026-02-08,Signup,2,10.1315,28
CNV_00002233,PERF_00012571,2026-02-08,Lead,1,13.4858,1
CNV_00002234,PERF_00012580,2026-02-08,Purchase,1,21.7253,14
CNV_00002235,PERF_00012583,2026-02-08,Purchase,4,176.0399,14
CNV_00002236,PERF_00012584,2026-02-08,Signup,5,49.3112,1
CNV_00002237,PERF_00012587,2026-02-08,Add to Cart,2,36.7673,7
CNV_00002238,PERF_00012593,2026-02-08,Add to Cart,1,31.8218,7
CNV_00002239,PERF_00012594,2026-02-08,Lead,5,158.62,1
CNV_00002240,PERF_00012595,2026-02-08,Purchase,1,104.3899,7
CNV_00002241,PERF_00012599,2026-02-08,Signup,5,62.7094,1
CNV_00002242,PERF_00012600,2026-02-08,Signup,3,53.0078,28
CNV_00002243,PERF_00012603,2026-02-08,Purchase,2,105.7792,7
CNV_00002244,PERF_00012606,2026-02-08,Purchase,11,317.0965,14
CNV_00002245,PERF_00012607,2026-02-08,Purchase,5,532.9895,1
CNV_00002246,PERF_00012611,2026-02-08,Purchase,1,113.3262,1
CNV_00002247,PERF_00012612,2026-02-08,Add to Cart,1,16.8563,7
CNV_00002248,PERF_00012618,2026-02-08,Signup,1,16.752,7
CNV_00002249,PERF_00012619,2026-02-08,Lead,1,10.0278,14
CNV_00002250,PERF_00012625,2026-02-08,Purchase,2,155.4584,7
CNV_00002251,PERF_00012652,2026-02-08,Signup,1,8.9011,7
CNV_00002252,PERF_00012653,2026-02-08,Purchase,1,118.7933,14
CNV_00002253,PERF_00012679,2026-02-08,Purchase,2,72.1744,1
CNV_00002254,PERF_00012687,2026-02-08,Lead,1,43.9255,7
CNV_00002255,PERF_00012692,2026-02-08,Purchase,1,118.8184,1
CNV_00002256,PERF_00012710,2026-02-08,Lead,1,42.6862,1
CNV_00002257,PERF_00012715,2026-02-08,Add to Cart,2,29.9796,7
CNV_00002258,PERF_00012719,2026-02-08,Lead,3,65.028,1
CNV_00002259,PERF_00012722,2026-02-08,Purchase,10,566.0396,7
CNV_00002260,PERF_00012728,2026-02-08,Lead,3,122.8729,7
CNV_00002261,PERF_00012732,2026-02-09,Purchase,1,67.6583,7
CNV_00002262,PERF_00012741,2026-02-09,Purchase,1,28.4827,14
CNV_00002263,PERF_00012753,2026-02-09,Lead,3,33.8175,14
CNV_00002264,PERF_00012755,2026-02-09,Signup,3,56.9826,7
CNV_00002265,PERF_00012760,2026-02-09,Purchase,6,120.2712,7
CNV_00002266,PERF_00012762,2026-02-09,Purchase,1,114.7014,14
CNV_00002267,PERF_00012784,2026-02-09,Purchase,1,32.2127,28
CNV_00002268,PERF_00012800,2026-02-09,Add to Cart,5,91.5515,1
CNV_00002269,PERF_00012801,2026-02-09,Signup,4,61.8452,14
CNV_00002270,PERF_00012802,2026-02-09,Lead,20,386.64,7
CNV_00002271,PERF_00012809,2026-02-09,Purchase,2,197.2136,7
CNV_00002272,PERF_00012817,2026-02-09,Purchase,3,326.501,7
CNV_00002273,PERF_00012826,2026-02-09,Lead,2,88.085,1
CNV_00002274,PERF_00012838,2026-02-09,Lead,6,50.2751,1
CNV_00002275,PERF_00012839,2026-02-09,Purchase,2,55.2405,14
CNV_00002276,PERF_00012841,2026-02-09,Add to Cart,4,56.6136,7
CNV_00002277,PERF_00012858,2026-02-09,Lead,6,247.3114,7
CNV_00002278,PERF_00012872,2026-02-09,Signup,5,87.96,7
CNV_00002279,PERF_00012875,2026-02-09,Purchase,3,334.2798,7
CNV_00002280,PERF_00012877,2026-02-09,Add to Cart,5,43.5566,7
CNV_00002281,PERF_00012879,2026-02-09,Purchase,9,552.1978,1
CNV_00002282,PERF_00012881,2026-02-09,Signup,6,56.1639,28
CNV_00002283,PERF_00012886,2026-02-09,Add to Cart,2,33.2455,28
CNV_00002284,PERF_00012887,2026-02-09,Lead,1,41.9359,1
CNV_00002285,PERF_00012888,2026-02-09,Lead,3,121.0181,7
CNV_00002286,PERF_00012889,2026-02-09,Lead,1,29.5829,7
CNV_00002287,PERF_00012895,2026-02-09,Signup,1,22.9858,7
CNV_00002288,PERF_00012907,2026-02-09,Add to Cart,3,31.7179,7
CNV_00002289,PERF_00012909,2026-02-09,Purchase,4,388.5123,28
CNV_00002290,PERF_00012912,2026-02-09,Lead,6,231.8743,7
CNV_00002291,PERF_00012927,2026-02-09,Add to Cart,2,19.9724,14
CNV_00002292,PERF_00012931,2026-02-09,Purchase,19,2162.6778,7
CNV_00002293,PERF_00012933,2026-02-09,Lead,7,274.9261,7
CNV_00002294,PERF_00012934,2026-02-09,Signup,13,113.9894,1
CNV_00002295,PERF_00012935,2026-02-09,Signup,4,38.5641,7
CNV_00002296,PERF_00012936,2026-02-09,Add to Cart,2,29.8217,1
CNV_00002297,PERF_00012961,2026-02-09,Signup,2,30.7752,7
CNV_00002298,PERF_00012962,2026-02-09,Lead,3,110.2158,7
CNV_00002299,PERF_00012976,2026-02-09,Purchase,2,136.8426,28
CNV_00002300,PERF_00013012,2026-02-09,Add to Cart,1,24.4163,28
CNV_00002301,PERF_00013015,2026-02-09,Purchase,2,49.7966,14
CNV_00002302,PERF_00013018,2026-02-09,Purchase,1,64.1355,7
CNV_00002303,PERF_00013020,2026-02-09,Add to Cart,2,69.7788,1
CNV_00002304,PERF_00013021,2026-02-09,Add to Cart,1,23.3635,28
CNV_00002305,PERF_00013022,2026-02-09,Signup,9,132.6531,7
CNV_00002306,PERF_00013024,2026-02-09,Purchase,1,43.7961,7
CNV_00002307,PERF_00013050,2026-02-09,Signup,2,21.5053,7
CNV_00002308,PERF_00013060,2026-02-09,Purchase,3,215.3802,28
CNV_00002309,PERF_00013064,2026-02-09,Purchase,2,208.6198,1
CNV_00002310,PERF_00013072,2026-02-09,Purchase,3,354.7553,1
CNV_00002311,PERF_00013098,2026-02-10,Purchase,7,168.9772,7
CNV_00002312,PERF_00013103,2026-02-10,Purchase,4,77.4857,7
CNV_00002313,PERF_00013106,2026-02-10,Lead,3,105.7901,7
CNV_00002314,PERF_00013121,2026-02-10,Lead,1,41.0243,1
CNV_00002315,PERF_00013146,2026-02-10,Lead,1,33.0754,14
CNV_00002316,PERF_00013157,2026-02-10,Lead,9,287.4361,7
CNV_00002317,PERF_00013168,2026-02-10,Lead,1,17.1485,14
CNV_00002318,PERF_00013170,2026-02-10,Lead,2,29.6186,7
CNV_00002319,PERF_00013173,2026-02-10,Purchase,2,220.9832,7
CNV_00002320,PERF_00013177,2026-02-10,Lead,2,70.9908,7
CNV_00002321,PERF_00013179,2026-02-10,Purchase,4,383.2089,28
CNV_00002322,PERF_00013190,2026-02-10,Signup,4,57.041,28
CNV_00002323,PERF_00013193,2026-02-10,Signup,1,19.1685,28
CNV_00002324,PERF_00013199,2026-02-10,Add to Cart,5,120.0607,14
CNV_00002325,PERF_00013200,2026-02-10,Lead,3,46.5441,14
CNV_00002326,PERF_00013207,2026-02-10,Purchase,2,168.5408,7
CNV_00002327,PERF_00013210,2026-02-10,Purchase,1,26.5151,7
CNV_00002328,PERF_00013220,2026-02-10,Lead,7,305.1483,1
CNV_00002329,PERF_00013222,2026-02-10,Purchase,8,828.7699,1
CNV_00002330,PERF_00013223,2026-02-10,Purchase,19,382.176,28
CNV_00002331,PERF_00013224,2026-02-10,Signup,2,25.2002,1
CNV_00002332,PERF_00013225,2026-02-10,Purchase,2,38.4971,7
CNV_00002333,PERF_00013230,2026-02-10,Signup,12,131.0483,7
CNV_00002334,PERF_00013236,2026-02-10,Lead,1,39.9855,14
CNV_00002335,PERF_00013239,2026-02-10,Purchase,3,305.427,14
CNV_00002336,PERF_00013247,2026-02-10,Add to Cart,9,57.6752,7
CNV_00002337,PERF_00013248,2026-02-10,Add to Cart,9,95.0069,28
CNV_00002338,PERF_00013250,2026-02-10,Add to Cart,9,251.9566,14
CNV_00002339,PERF_00013252,2026-02-10,Signup,7,61.543,7
CNV_00002340,PERF_00013253,2026-02-10,Signup,1,20.306,1
CNV_00002341,PERF_00013268,2026-02-10,Signup,5,90.0894,7
CNV_00002342,PERF_00013271,2026-02-10,Purchase,4,272.3676,1
CNV_00002343,PERF_00013275,2026-02-10,Signup,4,42.1732,14
CNV_00002344,PERF_00013277,2026-02-10,Lead,9,291.651,28
CNV_00002345,PERF_00013278,2026-02-10,Add to Cart,20,579.991,14
CNV_00002346,PERF_00013279,2026-02-10,Signup,5,97.034,7
CNV_00002347,PERF_00013287,2026-02-10,Add to Cart,1,14.2494,14
CNV_00002348,PERF_00013288,2026-02-10,Lead,2,37.6268,14
CNV_00002349,PERF_00013307,2026-02-10,Lead,1,22.8661,7
CNV_00002350,PERF_00013317,2026-02-10,Signup,3,29.1424,14
CNV_00002351,PERF_00013323,2026-02-10,Lead,1,43.0987,28
CNV_00002352,PERF_00013337,2026-02-10,Add to Cart,1,5.0583,7
CNV_00002353,PERF_00013351,2026-02-10,Add to Cart,1,12.1639,1
CNV_00002354,PERF_00013371,2026-02-10,Add to Cart,2,61.1902,28
CNV_00002355,PERF_00013379,2026-02-10,Add to Cart,4,55.0824,14
CNV_00002356,PERF_00013380,2026-02-10,Signup,3,11.2452,7
CNV_00002357,PERF_00013398,2026-02-11,Signup,1,20.4713,1
CNV_00002358,PERF_00013405,2026-02-11,Signup,1,10.2651,14
CNV_00002359,PERF_00013407,2026-02-11,Lead,3,134.9017,1
CNV_00002360,PERF_00013408,2026-02-11,Add to Cart,1,25.1342,1
CNV_00002361,PERF_00013409,2026-02-11,Add to Cart,1,19.6583,7
CNV_00002362,PERF_00013411,2026-02-11,Lead,2,32.0342,14
CNV_00002363,PERF_00013413,2026-02-11,Signup,3,21.403,7
CNV_00002364,PERF_00013415,2026-02-11,Purchase,1,110.3062,1
CNV_00002365,PERF_00013417,2026-02-11,Signup,1,7.0882,7
CNV_00002366,PERF_00013418,2026-02-11,Purchase,5,167.9299,1
CNV_00002367,PERF_00013421,2026-02-11,Add to Cart,1,18.4925,7
CNV_00002368,PERF_00013452,2026-02-11,Add to Cart,4,131.1771,7
CNV_00002369,PERF_00013455,2026-02-11,Add to Cart,1,18.3124,14
CNV_00002370,PERF_00013472,2026-02-11,Lead,2,24.3137,14
CNV_00002371,PERF_00013473,2026-02-11,Signup,1,15.5354,1
CNV_00002372,PERF_00013474,2026-02-11,Add to Cart,1,22.9612,7
CNV_00002373,PERF_00013475,2026-02-11,Signup,6,119.8374,7
CNV_00002374,PERF_00013476,2026-02-11,Purchase,5,423.6299,14
CNV_00002375,PERF_00013477,2026-02-11,Signup,1,24.105,28
CNV_00002376,PERF_00013488,2026-02-11,Purchase,3,219.503,7
CNV_00002377,PERF_00013490,2026-02-11,Purchase,5,237.7998,7
CNV_00002378,PERF_00013494,2026-02-11,Signup,1,15.9393,14
CNV_00002379,PERF_00013496,2026-02-11,Purchase,1,112.227,1
CNV_00002380,PERF_00013499,2026-02-11,Signup,1,17.9615,7
CNV_00002381,PERF_00013501,2026-02-11,Signup,1,15.3614,7
CNV_00002382,PERF_00013503,2026-02-11,Add to Cart,3,17.9221,7
CNV_00002383,PERF_00013510,2026-02-11,Lead,2,42.1341,1
CNV_00002384,PERF_00013512,2026-02-11,Purchase,10,926.9236,14
CNV_00002385,PERF_00013518,2026-02-11,Signup,7,24.9962,7
CNV_00002386,PERF_00013519,2026-02-11,Signup,2,12.8266,1
CNV_00002387,PERF_00013520,2026-02-11,Lead,2,32.9267,7
CNV_00002388,PERF_00013521,2026-02-11,Purchase,2,51.2491,7
CNV_00002389,PERF_00013522,2026-02-11,Signup,1,13.6819,7
CNV_00002390,PERF_00013523,2026-02-11,Signup,11,157.1632,14
CNV_00002391,PERF_00013524,2026-02-11,Purchase,3,283.6994,14
CNV_00002392,PERF_00013528,2026-02-11,Add to Cart,1,11.3911,7
CNV_00002393,PERF_00013538,2026-02-11,Add to Cart,4,21.6579,1
CNV_00002394,PERF_00013542,2026-02-11,Signup,4,17.8749,14
CNV_00002395,PERF_00013551,2026-02-11,Purchase,2,203.3695,1
CNV_00002396,PERF_00013552,2026-02-11,Lead,1,32.2263,1
CNV_00002397,PERF_00013553,2026-02-11,Lead,14,589.9263,7
CNV_00002398,PERF_00013554,2026-02-11,Purchase,12,1214.1458,1
CNV_00002399,PERF_00013555,2026-02-11,Add to Cart,4,43.6226,1
CNV_00002400,PERF_00013556,2026-02-11,Add to Cart,7,235.5658,1
CNV_00002401,PERF_00013560,2026-02-11,Lead,3,54.2195,14
CNV_00002402,PERF_00013561,2026-02-11,Add to Cart,6,199.8578,7
CNV_00002403,PERF_00013564,2026-02-11,Lead,9,207.482,7
CNV_00002404,PERF_00013568,2026-02-11,Purchase,1,106.2648,7
CNV_00002405,PERF_00013570,2026-02-11,Add to Cart,2,60.7866,1
CNV_00002406,PERF_00013571,2026-02-11,Purchase,3,169.6293,7
CNV_00002407,PERF_00013576,2026-02-11,Signup,7,135.1611,7
CNV_00002408,PERF_00013581,2026-02-11,Add to Cart,1,30.5283,28
CNV_00002409,PERF_00013582,2026-02-11,Purchase,3,280.7208,1
CNV_00002410,PERF_00013584,2026-02-11,Lead,2,77.2685,1
CNV_00002411,PERF_00013593,2026-02-11,Add to Cart,12,292.9853,7
CNV_00002412,PERF_00013594,2026-02-11,Purchase,3,80.4473,14
CNV_00002413,PERF_00013596,2026-02-11,Purchase,6,243.0465,14
CNV_00002414,PERF_00013603,2026-02-11,Add to Cart,2,62.7816,1
CNV_00002415,PERF_00013607,2026-02-11,Purchase,1,51.896,7
CNV_00002416,PERF_00013609,2026-02-11,Purchase,4,186.5348,7
CNV_00002417,PERF_00013617,2026-02-11,Signup,7,63.685,7
CNV_00002418,PERF_00013619,2026-02-11,Lead,7,206.6213,14
CNV_00002419,PERF_00013621,2026-02-11,Add to Cart,10,196.7214,7
CNV_00002420,PERF_00013623,2026-02-11,Signup,4,27.2558,28
CNV_00002421,PERF_00013625,2026-02-11,Purchase,5,179.4905,14
CNV_00002422,PERF_00013638,2026-02-11,Add to Cart,1,30.8081,7
CNV_00002423,PERF_00013641,2026-02-11,Purchase,1,61.6554,7
CNV_00002424,PERF_00013686,2026-02-11,Purchase,3,82.1429,7
CNV_00002425,PERF_00013693,2026-02-11,Lead,2,76.2496,1
CNV_00002426,PERF_00013697,2026-02-11,Purchase,7,145.7262,7
CNV_00002427,PERF_00013698,2026-02-11,Purchase,1,86.5499,7
CNV_00002428,PERF_00013699,2026-02-11,Purchase,2,206.333,1
CNV_00002429,PERF_00013700,2026-02-11,Lead,2,39.0163,14
CNV_00002430,PERF_00013702,2026-02-11,Add to Cart,3,41.6423,1
CNV_00002431,PERF_00013717,2026-02-11,Purchase,1,33.3763,28
CNV_00002432,PERF_00013733,2026-02-11,Purchase,2,210.7306,1
CNV_00002433,PERF_00013764,2026-02-12,Lead,2,62.0115,7
CNV_00002434,PERF_00013765,2026-02-12,Purchase,4,175.7872,1
CNV_00002435,PERF_00013766,2026-02-12,Add to Cart,1,34.7172,1
CNV_00002436,PERF_00013767,2026-02-12,Lead,3,101.7163,7
CNV_00002437,PERF_00013768,2026-02-12,Purchase,2,83.0398,1
CNV_00002438,PERF_00013776,2026-02-12,Purchase,2,41.5061,7
CNV_00002439,PERF_00013808,2026-02-12,Lead,1,23.4864,14
CNV_00002440,PERF_00013812,2026-02-12,Purchase,1,40.3998,7
CNV_00002441,PERF_00013830,2026-02-12,Signup,2,31.666,1
CNV_00002442,PERF_00013834,2026-02-12,Signup,9,162.5834,1
CNV_00002443,PERF_00013835,2026-02-12,Signup,6,58.5655,1
CNV_00002444,PERF_00013836,2026-02-12,Add to Cart,14,468.5064,1
CNV_00002445,PERF_00013838,2026-02-12,Lead,2,53.6527,7
CNV_00002446,PERF_00013839,2026-02-12,Add to Cart,1,14.6067,14
CNV_00002447,PERF_00013844,2026-02-12,Purchase,1,97.8518,1
CNV_00002448,PERF_00013845,2026-02-12,Lead,3,69.2079,7
CNV_00002449,PERF_00013849,2026-02-12,Purchase,4,226.8537,1
CNV_00002450,PERF_00013852,2026-02-12,Signup,2,10.201,28
CNV_00002451,PERF_00013855,2026-02-12,Purchase,1,20.9389,7
CNV_00002452,PERF_00013859,2026-02-12,Signup,1,6.7627,1
CNV_00002453,PERF_00013867,2026-02-12,Add to Cart,1,13.8264,1
CNV_00002454,PERF_00013874,2026-02-12,Purchase,4,301.482,7
CNV_00002455,PERF_00013876,2026-02-12,Signup,4,26.2336,7
CNV_00002456,PERF_00013877,2026-02-12,Purchase,13,435.4585,7
CNV_00002457,PERF_00013878,2026-02-12,Purchase,8,224.2854,28
CNV_00002458,PERF_00013879,2026-02-12,Add to Cart,6,30.5471,28
CNV_00002459,PERF_00013881,2026-02-12,Purchase,2,38.7702,7
CNV_00002460,PERF_00013882,2026-02-12,Purchase,3,162.222,7
CNV_00002461,PERF_00013883,2026-02-12,Add to Cart,4,29.7138,1
CNV_00002462,PERF_00013887,2026-02-12,Purchase,2,173.3493,14
CNV_00002463,PERF_00013901,2026-02-12,Purchase,5,255.5671,1
CNV_00002464,PERF_00013905,2026-02-12,Lead,4,90.4553,14
CNV_00002465,PERF_00013907,2026-02-12,Add to Cart,6,174.0396,14
CNV_00002466,PERF_00013917,2026-02-12,Lead,5,193.0884,7
