video_performance_id,performance_id,date,creative_id,video_starts,video_25p,video_50p,video_75p,video_completes,video_completion_rate
VID_00004429,PERF_00009245,2026-01-28,CRE_256,17542,12730,10662,8409,7205,0.410729
VID_00004430,PERF_00009248,2026-01-28,CRE_261,16191,11125,7761,6331,5215,0.322093
VID_00004431,PERF_00009251,2026-01-28,CRE_261,4678,3258,2611,2125,1787,0.382001
VID_00004432,PERF_00009254,2026-01-28,CRE_256,5214,3698,2948,2714,2189,0.419831
VID_00004433,PERF_00009257,2026-01-28,CRE_256,6855,4946,4579,3774,3025,0.441284
VID_00004434,PERF_00009259,2026-01-28,CRE_252,7723,5768,4125,3710,2900,0.375502
VID_00004435,PERF_00009260,2026-01-28,CRE_252,16894,13514,11337,9436,8258,0.488813
VID_00004436,PERF_00009261,2026-01-28,CRE_252,20997,15871,13333,10510,8128,0.387103
VID_00004437,PERF_00009265,2026-01-28,CRE_256,8805,5931,4626,3829,3304,0.375241
VID_00004438,PERF_00009267,2026-01-29,CRE_009,2676,2367,1924,1682,1484,0.554559
VID_00004439,PERF_00009273,2026-01-29,CRE_004,1641,1438,1131,991,874,0.532602
VID_00004440,PERF_00009276,2026-01-29,CRE_004,1063,822,704,560,504,0.47413
VID_00004441,PERF_00009279,2026-01-29,CRE_004,1868,1467,1223,960,866,0.463597
VID_00004442,PERF_00009281,2026-01-29,CRE_004,1725,1338,1045,880,698,0.404638
VID_00004443,PERF_00009286,2026-01-29,CRE_016,5836,4913,4387,3732,3097,0.530672
VID_00004444,PERF_00009291,2026-01-29,CRE_016,6001,5661,4884,4145,3456,0.575904
VID_00004445,PERF_00009292,2026-01-29,CRE_019,4380,2889,2319,1826,1473,0.336301
VID_00004446,PERF_00009296,2026-01-29,CRE_019,4390,2933,2462,1771,1536,0.349886
VID_00004447,PERF_00009297,2026-01-29,CRE_019,6294,4086,3868,2790,2297,0.364951
VID_00004448,PERF_00009298,2026-01-29,CRE_019,1360,1035,786,640,520,0.382353
VID_00004449,PERF_00009300,2026-01-29,CRE_023,8168,6021,5369,4015,3596,0.440255
VID_00004450,PERF_00009301,2026-01-29,CRE_029,8245,6996,6250,4952,4372,0.530261
VID_00004451,PERF_00009304,2026-01-29,CRE_029,6599,5671,5105,4097,3582,0.54281
VID_00004452,PERF_00009317,2026-01-29,CRE_045,7474,3779,3130,2138,1442,0.192936
VID_00004453,PERF_00009319,2026-01-29,CRE_049,8252,5509,4574,3903,3042,0.368638
VID_00004454,PERF_00009320,2026-01-29,CRE_042,3335,1960,1467,1151,953,0.285757
VID_00004455,PERF_00009323,2026-01-29,CRE_045,5948,3340,3074,2269,1595,0.268157
VID_00004456,PERF_00009325,2026-01-29,CRE_045,3681,2040,1335,969,785,0.213257
VID_00004457,PERF_00009326,2026-01-29,CRE_040,6859,5231,4636,3409,3055,0.4454
VID_00004458,PERF_00009328,2026-01-29,CRE_046,1576,937,739,676,496,0.314721
VID_00004459,PERF_00009330,2026-01-29,CRE_049,4554,3724,3376,2633,2383,0.523276
VID_00004460,PERF_00009331,2026-01-29,CRE_040,1847,1365,1136,800,690,0.373579
VID_00004461,PERF_00009332,2026-01-29,CRE_046,8278,5627,4297,3315,2761,0.333535
VID_00004462,PERF_00009333,2026-01-29,CRE_043,6198,3572,3115,2227,1813,0.292514
VID_00004463,PERF_00009334,2026-01-29,CRE_046,6870,4692,3600,2763,2180,0.317322
VID_00004464,PERF_00009335,2026-01-29,CRE_049,4268,3581,2838,2651,2201,0.515698
VID_00004465,PERF_00009336,2026-01-29,CRE_040,1706,1470,1159,933,827,0.48476
VID_00004466,PERF_00009341,2026-01-29,CRE_068,1689,1156,1032,805,638,0.377738
VID_00004467,PERF_00009342,2026-01-29,CRE_066,1402,1045,829,702,555,0.395863
VID_00004468,PERF_00009345,2026-01-29,CRE_067,3933,3736,2948,2691,2220,0.564455
VID_00004469,PERF_00009346,2026-01-29,CRE_066,4064,3794,2963,2575,2267,0.557825
VID_00004470,PERF_00009347,2026-01-29,CRE_067,3409,2796,2442,1973,1768,0.518627
VID_00004471,PERF_00009351,2026-01-29,CRE_066,6353,5089,4819,3689,3284,0.516921
VID_00004472,PERF_00009355,2026-01-29,CRE_068,4290,3275,2745,2267,1989,0.463636
VID_00004473,PERF_00009358,2026-01-29,CRE_070,5275,5011,4747,3954,3574,0.677536
VID_00004474,PERF_00009361,2026-01-29,CRE_070,2844,2332,2114,1778,1461,0.513713
VID_00004475,PERF_00009363,2026-01-29,CRE_072,5328,3748,3354,2633,2255,0.423236
VID_00004476,PERF_00009367,2026-01-29,CRE_066,5844,5061,4698,4064,3420,0.585216
VID_00004477,PERF_00009368,2026-01-29,CRE_068,6796,6221,5037,4523,3792,0.557975
VID_00004478,PERF_00009370,2026-01-29,CRE_088,10957,7337,6634,5110,4206,0.383864
VID_00004479,PERF_00009371,2026-01-29,CRE_089,11718,8545,6488,5839,4609,0.393327
VID_00004480,PERF_00009372,2026-01-29,CRE_077,11872,9689,6869,6062,5007,0.421749
VID_00004481,PERF_00009373,2026-01-29,CRE_084,15230,12466,10436,7752,6698,0.43979
VID_00004482,PERF_00009374,2026-01-29,CRE_090,6974,5201,4736,3833,3166,0.453972
VID_00004483,PERF_00009377,2026-01-29,CRE_089,6581,5030,4191,3140,2691,0.408904
VID_00004484,PERF_00009378,2026-01-29,CRE_092,14779,12201,10862,8387,7501,0.507544
VID_00004485,PERF_00009380,2026-01-29,CRE_095,6391,4352,3651,3037,2376,0.371773
VID_00004486,PERF_00009386,2026-01-29,CRE_092,13886,9476,7360,6541,5038,0.362811
VID_00004487,PERF_00009389,2026-01-29,CRE_101,12634,9602,7005,6174,4721,0.373674
VID_00004488,PERF_00009390,2026-01-29,CRE_101,16651,10681,8319,6020,5011,0.300943
VID_00004489,PERF_00009394,2026-01-29,CRE_091,14230,13518,11085,10481,8978,0.630921
VID_00004490,PERF_00009395,2026-01-29,CRE_100,13943,9643,7928,6442,4971,0.356523
VID_00004491,PERF_00009396,2026-01-29,CRE_092,10535,9613,7544,6628,5444,0.516754
VID_00004492,PERF_00009397,2026-01-29,CRE_092,9365,8337,6869,5154,4595,0.490657
VID_00004493,PERF_00009398,2026-01-29,CRE_101,6588,4728,3432,2799,2157,0.327413
VID_00004494,PERF_00009401,2026-01-29,CRE_095,21534,14368,11051,9338,7590,0.352466
VID_00004495,PERF_00009402,2026-01-29,CRE_101,6887,4995,3860,3327,2892,0.419922
VID_00004496,PERF_00009403,2026-01-29,CRE_095,8941,5050,3455,2950,2120,0.23711
VID_00004497,PERF_00009405,2026-01-29,CRE_091,14913,12284,10579,8749,7502,0.503051
VID_00004498,PERF_00009406,2026-01-29,CRE_094,12042,9185,8428,6677,5747,0.477246
VID_00004499,PERF_00009407,2026-01-29,CRE_091,25296,21446,18480,15977,13057,0.516169
VID_00004500,PERF_00009409,2026-01-29,CRE_092,21593,16846,12332,11109,9131,0.422869
VID_00004501,PERF_00009410,2026-01-29,CRE_094,14427,11316,9885,7625,6845,0.474458
VID_00004502,PERF_00009411,2026-01-29,CRE_106,16880,15630,13685,12296,10397,0.615936
VID_00004503,PERF_00009412,2026-01-29,CRE_107,4079,3733,3400,2889,2478,0.607502
VID_00004504,PERF_00009414,2026-01-29,CRE_106,5873,5579,5195,4166,3851,0.655713
VID_00004505,PERF_00009415,2026-01-29,CRE_107,6165,5175,4257,3257,2878,0.466829
VID_00004506,PERF_00009423,2026-01-29,CRE_107,3345,3062,2705,2371,2105,0.629297
VID_00004507,PERF_00009427,2026-01-29,CRE_107,12600,11970,10568,8904,7521,0.596905
VID_00004508,PERF_00009433,2026-01-29,CRE_108,7077,4429,3270,2823,2218,0.31341
VID_00004509,PERF_00009440,2026-01-29,CRE_119,1230,964,795,586,506,0.411382
VID_00004510,PERF_00009441,2026-01-29,CRE_116,9702,6599,4705,3664,2983,0.307462
VID_00004511,PERF_00009442,2026-01-29,CRE_116,6732,5687,5045,4166,3381,0.502228
VID_00004512,PERF_00009445,2026-01-29,CRE_116,2971,2700,2066,1932,1642,0.552676
VID_00004513,PERF_00009447,2026-01-29,CRE_128,14194,10964,9217,7947,6948,0.489503
VID_00004514,PERF_00009449,2026-01-29,CRE_128,5934,5147,4224,3760,3068,0.517021
VID_00004515,PERF_00009450,2026-01-29,CRE_132,8466,6535,5760,4398,3851,0.454878
VID_00004516,PERF_00009451,2026-01-29,CRE_131,6643,5843,4717,4437,3656,0.550354
VID_00004517,PERF_00009453,2026-01-29,CRE_128,4926,3802,3065,2308,1902,0.386114
VID_00004518,PERF_00009455,2026-01-29,CRE_129,20155,11791,7917,5716,4644,0.230414
VID_00004519,PERF_00009456,2026-01-29,CRE_126,20220,17833,13473,12124,10401,0.514392
VID_00004520,PERF_00009460,2026-01-29,CRE_132,12683,10877,10295,8295,7267,0.572972
VID_00004521,PERF_00009461,2026-01-29,CRE_129,22653,15329,14385,10689,8889,0.392398
VID_00004522,PERF_00009465,2026-01-29,CRE_129,7422,4502,3960,3086,2397,0.322959
VID_00004523,PERF_00009466,2026-01-29,CRE_128,19641,17851,14097,13069,10765,0.548088
VID_00004524,PERF_00009467,2026-01-29,CRE_125,20427,14077,10710,8492,6697,0.32785
VID_00004525,PERF_00009469,2026-01-29,CRE_131,9909,9413,7671,7301,6268,0.632556
VID_00004526,PERF_00009472,2026-01-29,CRE_137,3805,2334,1925,1534,1180,0.310118
VID_00004527,PERF_00009473,2026-01-29,CRE_146,6453,4440,4140,3231,2628,0.407252
VID_00004528,PERF_00009474,2026-01-29,CRE_139,4510,4100,3648,3031,2738,0.607095
VID_00004529,PERF_00009476,2026-01-29,CRE_135,7313,6947,5857,5016,4438,0.606864
VID_00004530,PERF_00009477,2026-01-29,CRE_137,1885,1233,912,742,639,0.338992
VID_00004531,PERF_00009478,2026-01-29,CRE_154,578,469,385,301,267,0.461938
VID_00004532,PERF_00009483,2026-01-29,CRE_154,3423,3104,2398,2203,1821,0.531989
VID_00004533,PERF_00009484,2026-01-29,CRE_147,2851,2148,1634,1358,1155,0.405121
VID_00004534,PERF_00009487,2026-01-29,CRE_154,1904,1655,1411,1155,1022,0.536765
VID_00004535,PERF_00009488,2026-01-29,CRE_154,2791,2304,1895,1550,1267,0.453959
VID_00004536,PERF_00009489,2026-01-29,CRE_147,2612,1760,1500,1152,980,0.375191
VID_00004537,PERF_00009490,2026-01-29,CRE_160,1225,1042,939,788,676,0.551837
VID_00004538,PERF_00009492,2026-01-29,CRE_152,2380,1690,1415,1167,900,0.378151
VID_00004539,PERF_00009493,2026-01-29,CRE_168,5384,5114,4621,3923,3293,0.611627
VID_00004540,PERF_00009495,2026-01-29,CRE_162,9641,7052,6190,5395,4319,0.447983
VID_00004541,PERF_00009496,2026-01-29,CRE_162,7410,6128,5117,4365,3777,0.509717
VID_00004542,PERF_00009498,2026-01-29,CRE_162,6009,5708,4944,3910,3471,0.577634
VID_00004543,PERF_00009500,2026-01-29,CRE_162,4056,3490,3003,2448,2193,0.54068
VID_00004544,PERF_00009501,2026-01-29,CRE_171,3186,2309,1889,1481,1199,0.376334
VID_00004545,PERF_00009503,2026-01-29,CRE_172,1913,1521,1163,966,863,0.451124
VID_00004546,PERF_00009504,2026-01-29,CRE_174,3881,3544,3216,2533,2271,0.585158
VID_00004547,PERF_00009505,2026-01-29,CRE_174,1919,1780,1517,1347,1188,0.619072
VID_00004548,PERF_00009506,2026-01-29,CRE_174,1999,1899,1783,1505,1299,0.649825
VID_00004549,PERF_00009507,2026-01-29,CRE_172,3501,3204,2537,2356,1942,0.554699
VID_00004550,PERF_00009508,2026-01-29,CRE_174,1305,1084,780,647,574,0.439847
VID_00004551,PERF_00009509,2026-01-29,CRE_172,3506,3157,2631,2131,1776,0.50656
VID_00004552,PERF_00009510,2026-01-29,CRE_172,2594,1987,1799,1390,1199,0.462221
VID_00004553,PERF_00009517,2026-01-29,CRE_179,2774,2222,1901,1486,1220,0.439798
VID_00004554,PERF_00009518,2026-01-29,CRE_179,2675,2443,2258,1794,1637,0.611963
VID_00004555,PERF_00009520,2026-01-29,CRE_184,3692,2400,2142,1635,1249,0.338299
VID_00004556,PERF_00009526,2026-01-29,CRE_184,5930,3667,2762,2166,1652,0.278583
VID_00004557,PERF_00009534,2026-01-29,CRE_193,19413,16980,14068,10793,9818,0.505744
VID_00004558,PERF_00009535,2026-01-29,CRE_193,18959,16931,12727,11705,9446,0.498233
VID_00004559,PERF_00009537,2026-01-29,CRE_199,13289,11216,8310,7154,6376,0.479795
VID_00004560,PERF_00009540,2026-01-29,CRE_199,11484,9593,8168,6103,5317,0.462992
VID_00004561,PERF_00009544,2026-01-29,CRE_203,6109,5803,4672,4282,3607,0.59044
VID_00004562,PERF_00009545,2026-01-29,CRE_202,2304,2156,1809,1651,1459,0.633247
VID_00004563,PERF_00009548,2026-01-29,CRE_215,7178,6202,5322,4534,4145,0.577459
VID_00004564,PERF_00009549,2026-01-29,CRE_215,2475,2351,2054,1808,1607,0.649293
VID_00004565,PERF_00009550,2026-01-29,CRE_221,7373,6198,5566,4518,3868,0.524617
VID_00004566,PERF_00009551,2026-01-29,CRE_215,7818,7427,6355,5474,4697,0.600793
VID_00004567,PERF_00009552,2026-01-29,CRE_215,4925,4259,3603,3165,2594,0.526701
VID_00004568,PERF_00009554,2026-01-29,CRE_219,7389,5467,4298,3823,2982,0.403573
VID_00004569,PERF_00009555,2026-01-29,CRE_215,4338,4121,3632,2937,2697,0.621715
VID_00004570,PERF_00009556,2026-01-29,CRE_219,7094,4886,4101,3096,2722,0.383705
VID_00004571,PERF_00009557,2026-01-29,CRE_221,3266,2831,2573,2135,1808,0.553582
VID_00004572,PERF_00009558,2026-01-29,CRE_215,8067,7599,6340,5153,4586,0.568489
VID_00004573,PERF_00009559,2026-01-29,CRE_219,4733,3959,2885,2699,2205,0.465878
VID_00004574,PERF_00009560,2026-01-29,CRE_219,6187,5527,4463,3725,3188,0.515274
VID_00004575,PERF_00009563,2026-01-29,CRE_229,581,455,381,300,248,0.42685
VID_00004576,PERF_00009565,2026-01-29,CRE_228,2902,2074,1492,1374,1074,0.37009
VID_00004577,PERF_00009568,2026-01-29,CRE_228,2248,1487,1137,774,594,0.264235
VID_00004578,PERF_00009570,2026-01-29,CRE_227,1747,1129,979,819,639,0.36577
VID_00004579,PERF_00009571,2026-01-29,CRE_256,5373,4563,3453,3268,2631,0.489671
VID_00004580,PERF_00009572,2026-01-29,CRE_261,18228,14556,12871,10336,8375,0.459458
VID_00004581,PERF_00009574,2026-01-29,CRE_261,14918,12759,10787,8744,7268,0.487197
VID_00004582,PERF_00009580,2026-01-29,CRE_252,11900,9351,8006,6932,5737,0.482101
VID_00004583,PERF_00009586,2026-01-29,CRE_256,18119,12791,9792,8712,7064,0.389867
VID_00004584,PERF_00009598,2026-01-29,CRE_256,5776,4746,3857,3213,2679,0.463816
VID_00004585,PERF_00009601,2026-01-29,CRE_256,15334,10636,7577,6108,5151,0.33592
VID_00004586,PERF_00009609,2026-01-30,CRE_004,2638,1908,1713,1456,1161,0.440106
VID_00004587,PERF_00009617,2026-01-30,CRE_009,3172,2905,2299,2191,1834,0.578184
VID_00004588,PERF_00009624,2026-01-30,CRE_014,6890,4614,3339,2790,1993,0.28926
VID_00004589,PERF_00009625,2026-01-30,CRE_014,2894,1581,1328,803,643,0.222184
VID_00004590,PERF_00009627,2026-01-30,CRE_019,4596,3091,2358,1736,1305,0.283943
VID_00004591,PERF_00009628,2026-01-30,CRE_016,5126,4546,3676,3146,2714,0.529458
VID_00004592,PERF_00009629,2026-01-30,CRE_019,2636,1802,1336,1081,853,0.323596
VID_00004593,PERF_00009630,2026-01-30,CRE_014,6825,3918,3111,2565,1972,0.288938
VID_00004594,PERF_00009631,2026-01-30,CRE_019,1770,1261,877,758,574,0.324294
VID_00004595,PERF_00009633,2026-01-30,CRE_039,3597,2842,2270,2139,1710,0.475396
VID_00004596,PERF_00009634,2026-01-30,CRE_039,2410,2103,1933,1572,1404,0.582573
VID_00004597,PERF_00009643,2026-01-30,CRE_047,2965,2083,1800,1452,1243,0.419224
VID_00004598,PERF_00009644,2026-01-30,CRE_043,8378,5333,4575,2929,2486,0.29673
VID_00004599,PERF_00009645,2026-01-30,CRE_047,6293,4875,3620,3258,2734,0.434451
VID_00004600,PERF_00009646,2026-01-30,CRE_042,3489,2438,1795,1492,1122,0.321582
VID_00004601,PERF_00009647,2026-01-30,CRE_042,5394,4409,3749,2720,2406,0.446051
VID_00004602,PERF_00009648,2026-01-30,CRE_042,7037,4717,3123,2671,1971,0.280091
VID_00004603,PERF_00009649,2026-01-30,CRE_042,8548,5731,4797,3786,2783,0.325573
VID_00004604,PERF_00009653,2026-01-30,CRE_040,8133,6813,5484,4420,3861,0.474733
VID_00004605,PERF_00009657,2026-01-30,CRE_040,10037,8435,7424,5989,4915,0.489688
VID_00004606,PERF_00009658,2026-01-30,CRE_043,2966,1541,1131,924,701,0.236345
VID_00004607,PERF_00009659,2026-01-30,CRE_047,4722,3659,2731,2262,1985,0.420373
VID_00004608,PERF_00009660,2026-01-30,CRE_046,9434,6312,5653,3977,3387,0.359021
VID_00004609,PERF_00009664,2026-01-30,CRE_049,3705,2987,2530,2134,1858,0.501484
VID_00004610,PERF_00009665,2026-01-30,CRE_066,4683,3944,3250,2710,2242,0.478753
VID_00004611,PERF_00009668,2026-01-30,CRE_070,7090,5422,4680,4115,3406,0.480395
VID_00004612,PERF_00009671,2026-01-30,CRE_072,8203,6556,5966,4671,4228,0.515421
VID_00004613,PERF_00009672,2026-01-30,CRE_072,7047,6105,5346,4398,3875,0.549879
VID_00004614,PERF_00009678,2026-01-30,CRE_068,2101,1795,1638,1386,1164,0.554022
VID_00004615,PERF_00009684,2026-01-30,CRE_068,1167,986,845,784,644,0.551842
VID_00004616,PERF_00009685,2026-01-30,CRE_066,4575,3998,3417,2580,2316,0.50623
VID_00004617,PERF_00009686,2026-01-30,CRE_087,14037,9099,6771,4930,4152,0.29579
VID_00004618,PERF_00009687,2026-01-30,CRE_090,13835,11193,10055,8747,7237,0.523094
VID_00004619,PERF_00009688,2026-01-30,CRE_077,7595,5922,5175,3995,3495,0.460171
VID_00004620,PERF_00009689,2026-01-30,CRE_084,11734,9692,8569,7103,6012,0.512357
VID_00004621,PERF_00009690,2026-01-30,CRE_084,16343,13485,10892,9223,8265,0.505721
VID_00004622,PERF_00009693,2026-01-30,CRE_090,8697,6965,6371,5082,4419,0.508106
VID_00004623,PERF_00009695,2026-01-30,CRE_084,15640,13035,10196,9205,7471,0.477685
VID_00004624,PERF_00009698,2026-01-30,CRE_085,12553,8115,7159,4809,4086,0.3255
VID_00004625,PERF_00009700,2026-01-30,CRE_090,5078,3520,2711,2234,1879,0.370028
VID_00004626,PERF_00009702,2026-01-30,CRE_092,8210,5352,4137,3522,2929,0.35676
VID_00004627,PERF_00009703,2026-01-30,CRE_094,6966,6007,4391,4039,3361,0.482486
VID_00004628,PERF_00009704,2026-01-30,CRE_101,4581,3220,2613,2242,1849,0.403624
VID_00004629,PERF_00009705,2026-01-30,CRE_094,5033,3397,2773,2121,1712,0.340155
VID_00004630,PERF_00009706,2026-01-30,CRE_095,17969,14774,10369,8751,7758,0.431744
VID_00004631,PERF_00009708,2026-01-30,CRE_092,18331,13713,11242,9520,8163,0.445311
VID_00004632,PERF_00009710,2026-01-30,CRE_095,15013,11621,9167,7090,6028,0.401519
VID_00004633,PERF_00009711,2026-01-30,CRE_094,13997,11835,8760,7873,6764,0.483246
VID_00004634,PERF_00009712,2026-01-30,CRE_095,14234,9068,6798,6272,4572,0.321203
VID_00004635,PERF_00009713,2026-01-30,CRE_094,12283,9306,7619,5610,4811,0.39168
VID_00004636,PERF_00009717,2026-01-30,CRE_095,10684,6164,4507,3958,2906,0.271996
VID_00004637,PERF_00009718,2026-01-30,CRE_095,10290,6862,5385,4578,3833,0.372498
VID_00004638,PERF_00009720,2026-01-30,CRE_100,4324,2791,1829,1336,1104,0.255319
VID_00004639,PERF_00009721,2026-01-30,CRE_095,19528,11049,7859,7102,4957,0.253841
VID_00004640,PERF_00009729,2026-01-30,CRE_107,15094,14243,11430,10332,8820,0.584338
VID_00004641,PERF_00009730,2026-01-30,CRE_107,8857,7196,5392,4690,4147,0.468217
VID_00004642,PERF_00009732,2026-01-30,CRE_106,8510,6911,5273,3998,3509,0.412338
VID_00004643,PERF_00009733,2026-01-30,CRE_107,12867,10663,9045,7207,5929,0.460791
VID_00004644,PERF_00009735,2026-01-30,CRE_108,11167,7331,5378,4292,3153,0.28235
VID_00004645,PERF_00009738,2026-01-30,CRE_106,7016,5866,4805,3811,3154,0.449544
VID_00004646,PERF_00009740,2026-01-30,CRE_108,16770,10542,8091,6708,5337,0.318247
VID_00004647,PERF_00009741,2026-01-30,CRE_106,18850,16813,14338,13189,11170,0.592573
VID_00004648,PERF_00009744,2026-01-30,CRE_106,6434,5118,4230,3196,2680,0.416537
VID_00004649,PERF_00009752,2026-01-30,CRE_119,3105,2683,2177,1881,1589,0.511755
VID_00004650,PERF_00009755,2026-01-30,CRE_132,14444,11565,9916,8062,7076,0.489892
VID_00004651,PERF_00009757,2026-01-30,CRE_125,8091,5431,4414,3366,2509,0.310098
VID_00004652,PERF_00009759,2026-01-30,CRE_132,15893,13915,12335,10771,9433,0.593532
VID_00004653,PERF_00009760,2026-01-30,CRE_132,12590,9923,8700,7021,5650,0.448769
VID_00004654,PERF_00009761,2026-01-30,CRE_131,16055,14844,11721,9841,8917,0.555403
VID_00004655,PERF_00009763,2026-01-30,CRE_126,15858,11390,8984,6952,5993,0.377917
VID_00004656,PERF_00009764,2026-01-30,CRE_132,14075,10458,8614,7652,6335,0.450089
VID_00004657,PERF_00009765,2026-01-30,CRE_125,10287,5354,4815,3108,2288,0.222417
VID_00004658,PERF_00009766,2026-01-30,CRE_125,23975,16030,12787,10040,7299,0.304442
VID_00004659,PERF_00009767,2026-01-30,CRE_129,10621,8224,6930,4994,4336,0.408248
VID_00004660,PERF_00009768,2026-01-30,CRE_126,10564,7071,6339,4697,3747,0.354695
VID_00004661,PERF_00009769,2026-01-30,CRE_128,4939,4439,3463,3067,2612,0.528852
VID_00004662,PERF_00009770,2026-01-30,CRE_126,12458,10160,9239,7934,6461,0.518623
VID_00004663,PERF_00009772,2026-01-30,CRE_132,13846,12196,11372,9644,8218,0.593529
VID_00004664,PERF_00009773,2026-01-30,CRE_125,15364,9891,8353,6054,4688,0.305129
VID_00004665,PERF_00009775,2026-01-30,CRE_131,18868,17140,14697,13112,11469,0.607855
VID_00004666,PERF_00009779,2026-01-30,CRE_135,3264,3100,2727,2436,2049,0.627757
VID_00004667,PERF_00009780,2026-01-30,CRE_137,2199,1768,1369,1108,953,0.433379
VID_00004668,PERF_00009782,2026-01-30,CRE_146,5759,5462,4370,3834,3347,0.581177
VID_00004669,PERF_00009783,2026-01-30,CRE_138,5418,3841,2573,2284,1764,0.325581
VID_00004670,PERF_00009788,2026-01-30,CRE_154,970,798,760,629,520,0.536082
VID_00004671,PERF_00009795,2026-01-30,CRE_168,4257,3684,2926,2490,2265,0.532065
VID_00004672,PERF_00009796,2026-01-30,CRE_162,7753,6754,5502,4831,4188,0.540178
VID_00004673,PERF_00009800,2026-01-30,CRE_168,3177,2543,2146,1862,1647,0.518414
VID_00004674,PERF_00009806,2026-01-30,CRE_168,4319,3918,3578,3067,2657,0.615189
VID_00004675,PERF_00009809,2026-01-30,CRE_174,1251,1063,849,750,669,0.534772
VID_00004676,PERF_00009811,2026-01-30,CRE_171,2927,2043,1804,1261,1110,0.379228
VID_00004677,PERF_00009813,2026-01-30,CRE_171,587,373,309,203,167,0.284497
VID_00004678,PERF_00009816,2026-01-30,CRE_171,2372,1679,1279,945,769,0.324199
VID_00004679,PERF_00009817,2026-01-30,CRE_171,3604,2675,2265,1881,1602,0.444506
VID_00004680,PERF_00009818,2026-01-30,CRE_171,1701,1179,928,713,558,0.328042
VID_00004681,PERF_00009821,2026-01-30,CRE_172,1372,898,823,638,510,0.37172
VID_00004682,PERF_00009826,2026-01-30,CRE_172,756,544,486,354,300,0.396825
VID_00004683,PERF_00009828,2026-01-30,CRE_184,3344,2420,2119,1605,1369,0.40939
VID_00004684,PERF_00009831,2026-01-30,CRE_184,6190,3552,2818,2161,1592,0.257189
VID_00004685,PERF_00009837,2026-01-30,CRE_184,1893,1281,993,874,719,0.37982
VID_00004686,PERF_00009840,2026-01-30,CRE_184,1585,1068,735,616,474,0.299054
VID_00004687,PERF_00009843,2026-01-30,CRE_184,3645,2830,2112,1792,1488,0.40823
VID_00004688,PERF_00009846,2026-01-30,CRE_193,6993,5753,4797,4024,3193,0.456599
VID_00004689,PERF_00009851,2026-01-30,CRE_199,16556,15052,11463,10707,8815,0.532435
VID_00004690,PERF_00009853,2026-01-30,CRE_195,10361,6764,5575,4310,3502,0.337998
VID_00004691,PERF_00009856,2026-01-30,CRE_193,16448,14791,12517,11478,9768,0.593872
VID_00004692,PERF_00009861,2026-01-30,CRE_203,6769,4964,4014,3211,2507,0.370365
VID_00004693,PERF_00009863,2026-01-30,CRE_215,6151,5843,5122,4360,3720,0.60478
VID_00004694,PERF_00009864,2026-01-30,CRE_221,6669,5701,4825,4158,3687,0.552857
VID_00004695,PERF_00009865,2026-01-30,CRE_221,1720,1532,1248,1163,973,0.565698
VID_00004696,PERF_00009866,2026-01-30,CRE_219,8100,7380,6178,4716,4307,0.531728
VID_00004697,PERF_00009867,2026-01-30,CRE_215,5274,4043,3399,3078,2458,0.46606
VID_00004698,PERF_00009868,2026-01-30,CRE_215,1718,1632,1280,1219,1025,0.596624
